,tipo,idMonitoringOrdersAlarm,createdOn,idWorkOrder,latitude,longitude,IdCondition,Status,Country,EventName
10340309,Evento,59157841,2020-08-13 08:49:38.000,280220,10.07559,-73.92931,0,0,Colombia,Excesos de velocidad
10340310,Evento,59162766,2020-08-13 09:06:36.000,280220,9.953,-73.87318,0,0,Colombia,Excesos de velocidad
10340311,Evento,59159403,2020-08-13 08:55:01.000,280220,10.0201,-73.90782,0,0,Colombia,Excesos de velocidad
10340312,Evento,59171225,2020-08-13 09:33:40.000,280220,9.92581,-73.85531999999998,0,0,Colombia,Excesos de velocidad
10340313,Evento,59161255,2020-08-13 09:01:15.000,280220,9.97523,-73.88775,0,0,Colombia,Excesos de velocidad
10340314,Evento,59289434,2020-08-13 17:43:19.000,280218,8.568256,-75.70755,0,0,Colombia,Excesos de velocidad
10340315,Evento,59165201,2020-08-13 09:14:26.000,280210,5.1901,-73.88122,0,0,Colombia,Excesos de velocidad
10340316,Evento,59170696,2020-08-13 09:31:45.000,280210,5.18938,-73.88123,0,0,Colombia,Excesos de velocidad
10340317,Evento,59168834,2020-08-13 09:25:57.000,280210,5.1893699999999985,-73.88124,0,0,Colombia,Excesos de velocidad
10340318,Evento,59161460,2020-08-13 09:01:46.000,280210,5.19006,-73.88114,0,0,Colombia,Excesos de velocidad
10340319,Evento,59172202,2020-08-13 09:37:54.000,280210,5.1893699999999985,-73.88124,0,0,Colombia,Excesos de velocidad
10340320,Evento,59166785,2020-08-13 09:19:36.000,280210,5.19007,-73.88123,0,0,Colombia,Excesos de velocidad
10340321,Evento,59158214,2020-08-13 08:50:37.000,280210,5.189769999999998,-73.8811,0,0,Colombia,Excesos de velocidad
10340322,Evento,59163131,2020-08-13 09:07:34.000,280210,5.19006,-73.88114,0,0,Colombia,Excesos de velocidad
10340323,Evento,59173854,2020-08-13 09:43:46.000,280210,5.1893400000000005,-73.88123,0,0,Colombia,Excesos de velocidad
10340324,Evento,59159548,2020-08-13 08:55:26.000,280210,5.19016,-73.88134000000002,0,0,Colombia,Excesos de velocidad
10340325,Evento,59163927,2020-08-13 09:10:30.000,280201,4.96627,-74.00632,0,0,Colombia,Excesos de velocidad
10340326,Evento,59173307,2020-08-13 09:42:26.000,280201,4.7065800000000015,-74.05404,0,0,Colombia,Excesos de velocidad
10340327,Evento,59165838,2020-08-13 09:17:14.000,280201,4.90796,-74.02043,0,0,Colombia,Excesos de velocidad
10340328,Evento,59158192,2020-08-13 08:50:36.000,280201,5.0829900000000015,-73.93029,0,0,Colombia,Excesos de velocidad
10340329,Evento,59170556,2020-08-13 09:31:18.000,280201,4.79371,-74.03974000000002,0,0,Colombia,Excesos de velocidad
10340330,Evento,59159667,2020-08-13 08:55:59.000,280201,5.04953,-73.96518,0,0,Colombia,Excesos de velocidad
10340331,Evento,59161992,2020-08-13 09:03:10.000,280201,5.02359,-73.98308,0,0,Colombia,Excesos de velocidad
10340332,Evento,59167673,2020-08-13 09:22:30.000,280201,4.8613800000000005,-74.03634,0,0,Colombia,Excesos de velocidad
10340333,Evento,59172183,2020-08-13 09:37:54.000,280201,4.74833,-74.04701999999997,0,0,Colombia,Excesos de velocidad
10340334,Evento,59159869,2020-08-13 08:56:56.000,280198,4.44056,-75.48605,0,0,Colombia,Excesos de velocidad
10340335,Evento,59163132,2020-08-13 09:07:34.000,280198,4.43401,-75.45928,0,0,Colombia,Excesos de velocidad
10340336,Evento,59166562,2020-08-13 09:18:53.000,280198,4.4416,-75.42043000000002,0,0,Colombia,Excesos de velocidad
10340337,Evento,59157111,2020-08-13 08:45:46.000,280198,4.43462,-75.50301,0,0,Colombia,Excesos de velocidad
10340338,Evento,59161887,2020-08-13 09:02:33.000,280198,4.43783,-75.47140999999998,0,0,Colombia,Excesos de velocidad
10340339,Evento,59158399,2020-08-13 08:51:34.000,280198,4.43826,-75.49928,0,0,Colombia,Excesos de velocidad
10340340,Evento,59164802,2020-08-13 09:12:50.000,280198,4.43896,-75.43325,0,0,Colombia,Excesos de velocidad
10340341,Evento,59171222,2020-08-13 09:33:40.000,280197,8.89977,-75.95166,0,0,Colombia,Excesos de velocidad
10340342,Evento,59158219,2020-08-13 08:50:37.000,280197,8.84633,-76.1476,0,0,Colombia,Excesos de velocidad
10340343,Evento,59172673,2020-08-13 09:39:33.000,280197,8.95519,-75.85341,0,0,Colombia,Excesos de velocidad
10340344,Evento,59162482,2020-08-13 09:05:08.000,280197,8.838410000000003,-76.1015,0,0,Colombia,Excesos de velocidad
10340345,Evento,59166453,2020-08-13 09:18:39.000,280197,8.847489999999997,-76.028,0,0,Colombia,Excesos de velocidad
10340346,Evento,59164648,2020-08-13 09:12:24.000,280197,8.83222,-76.05136,0,0,Colombia,Excesos de velocidad
10340347,Evento,59166914,2020-08-13 09:20:09.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340348,Evento,59173861,2020-08-13 09:43:47.000,280190,4.73594,-74.13478,0,0,Colombia,Excesos de velocidad
10340349,Evento,59172198,2020-08-13 09:37:54.000,280190,4.73596,-74.13479,0,0,Colombia,Excesos de velocidad
10340350,Evento,59160175,2020-08-13 08:57:54.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340351,Evento,59165454,2020-08-13 09:15:19.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340352,Evento,59161998,2020-08-13 09:03:10.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340353,Evento,59168844,2020-08-13 09:25:58.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340354,Evento,59158910,2020-08-13 08:53:18.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340355,Evento,59170755,2020-08-13 09:32:13.000,280190,4.73596,-74.13479,0,0,Colombia,Excesos de velocidad
10340356,Evento,59163400,2020-08-13 09:08:59.000,280190,4.73597,-74.1348,0,0,Colombia,Excesos de velocidad
10340357,Evento,59162470,2020-08-13 09:05:07.000,280183,5.02485,-74.52551,0,0,Colombia,Excesos de velocidad
10340358,Evento,59163793,2020-08-13 09:10:02.000,280183,5.01923,-74.51726,0,0,Colombia,Excesos de velocidad
10340359,Evento,59158933,2020-08-13 08:53:20.000,280183,4.99952,-74.53758,0,0,Colombia,Excesos de velocidad
10340360,Evento,59170918,2020-08-13 09:32:42.000,280183,4.9943,-74.4701,0,0,Colombia,Excesos de velocidad
10340361,Evento,59160470,2020-08-13 08:58:54.000,280183,5.04874,-74.55769000000002,0,0,Colombia,Excesos de velocidad
10340362,Evento,59165443,2020-08-13 09:15:18.000,280183,5.02605,-74.50428000000002,0,0,Colombia,Excesos de velocidad
10340363,Evento,59157626,2020-08-13 08:47:42.000,280183,5.06052,-74.56053,0,0,Colombia,Excesos de velocidad
10340364,Evento,59167452,2020-08-13 09:21:29.000,280183,5.01975,-74.48414,0,0,Colombia,Excesos de velocidad
10340365,Evento,59170634,2020-08-13 09:31:33.000,280182,4.80211,-74.10838000000003,0,0,Colombia,Excesos de velocidad
10340366,Evento,59157641,2020-08-13 08:47:42.000,280182,4.7679,-74.16852,0,0,Colombia,Excesos de velocidad
10340367,Evento,59167864,2020-08-13 09:23:38.000,280182,4.80376,-74.10709,0,0,Colombia,Excesos de velocidad
10340368,Evento,59162287,2020-08-13 09:04:40.000,280182,4.80477,-74.1061,0,0,Colombia,Excesos de velocidad
10340369,Evento,59158930,2020-08-13 08:53:20.000,280182,4.76971,-74.1483,0,0,Colombia,Excesos de velocidad
10340370,Evento,59171737,2020-08-13 09:36:03.000,280182,4.80385,-74.10701,0,0,Colombia,Excesos de velocidad
10340371,Evento,59160275,2020-08-13 08:58:21.000,280182,4.78529,-74.12488,0,0,Colombia,Excesos de velocidad
10340372,Evento,59159875,2020-08-13 08:56:56.000,280181,4.59023,-74.19809000000002,0,0,Colombia,Excesos de velocidad
10340373,Evento,59158400,2020-08-13 08:51:34.000,280181,4.5972300000000015,-74.17608,0,0,Colombia,Excesos de velocidad
10340374,Evento,59173004,2020-08-13 09:40:26.000,280181,4.59342,-74.19015999999998,0,0,Colombia,Excesos de velocidad
10340375,Evento,59161875,2020-08-13 09:02:33.000,280181,4.59216,-74.19139,0,0,Colombia,Excesos de velocidad
10340376,Evento,59174007,2020-08-13 09:44:19.000,280160,5.51483,-73.36881,0,0,Colombia,Excesos de velocidad
10340377,Evento,59172146,2020-08-13 09:37:43.000,280160,5.51422,-73.36896999999998,0,0,Colombia,Excesos de velocidad
10340378,Evento,59157645,2020-08-13 08:47:44.000,280157,10.42414,-74.12472,0,0,Colombia,Excesos de velocidad
10340379,Evento,59171730,2020-08-13 09:36:03.000,280157,10.00861,-73.90324,0,0,Colombia,Excesos de velocidad
10340380,Evento,59170513,2020-08-13 09:31:06.000,280157,10.06034,-73.92393,0,0,Colombia,Excesos de velocidad
10340381,Evento,59166443,2020-08-13 09:18:38.000,280157,10.15341,-73.95534,0,0,Colombia,Excesos de velocidad
10340382,Evento,59163140,2020-08-13 09:07:34.000,280157,10.26441,-74.01668000000002,0,0,Colombia,Excesos de velocidad
10340383,Evento,59164804,2020-08-13 09:12:50.000,280157,10.19681,-73.97492,0,0,Colombia,Excesos de velocidad
10340384,Evento,59168438,2020-08-13 09:24:28.000,280157,10.10173,-73.9392,0,0,Colombia,Excesos de velocidad
10340385,Evento,59173296,2020-08-13 09:42:25.000,280157,9.97325,-73.88646,0,0,Colombia,Excesos de velocidad
10340386,Evento,59159401,2020-08-13 08:55:01.000,280155,5.2559,-75.65671,0,0,Colombia,Excesos de velocidad
10340387,Evento,59160976,2020-08-13 08:59:50.000,280155,5.37614,-75.61273,0,0,Colombia,Excesos de velocidad
10340388,Evento,59157665,2020-08-13 08:48:40.000,280155,5.32939,-75.63704,0,0,Colombia,Excesos de velocidad
10340389,Evento,59165637,2020-08-13 09:16:16.000,280155,5.10738,-75.65287,0,0,Colombia,Excesos de velocidad
10340390,Evento,59164218,2020-08-13 09:11:34.000,280155,5.14685,-75.6721,0,0,Colombia,Excesos de velocidad
10340391,Evento,59170643,2020-08-13 09:31:33.000,280155,5.0704400000000005,-75.63094,0,0,Colombia,Excesos de velocidad
10340392,Evento,59162582,2020-08-13 09:05:38.000,280155,5.18764,-75.65096,0,0,Colombia,Excesos de velocidad
10340393,Evento,59168087,2020-08-13 09:24:00.000,280155,5.07126,-75.64104,0,0,Colombia,Excesos de velocidad
10340394,Evento,59156918,2020-08-13 08:45:20.000,280153,4.70972,-74.23765999999998,0,0,Colombia,Excesos de velocidad
10340395,Evento,59161983,2020-08-13 09:03:10.000,280153,4.73761,-74.27620999999998,0,0,Colombia,Excesos de velocidad
10340396,Evento,59160007,2020-08-13 08:57:22.000,280153,4.73276,-74.2627,0,0,Colombia,Excesos de velocidad
10340397,Evento,59165299,2020-08-13 09:14:46.000,280153,4.72722,-74.28189,0,0,Colombia,Excesos de velocidad
10340398,Evento,59158036,2020-08-13 08:50:10.000,280148,7.95787,-72.49965,0,0,Colombia,Excesos de velocidad
10340399,Evento,59163312,2020-08-13 09:08:37.000,280148,7.95562,-72.50145,0,0,Colombia,Excesos de velocidad
10340400,Evento,59164796,2020-08-13 09:12:50.000,280148,7.94889,-72.50352,0,0,Colombia,Excesos de velocidad
10340401,Evento,59161868,2020-08-13 09:02:32.000,280148,7.9579,-72.49969,0,0,Colombia,Excesos de velocidad
10340402,Evento,59159547,2020-08-13 08:55:26.000,280148,7.95787,-72.49965,0,0,Colombia,Excesos de velocidad
10340403,Evento,59170618,2020-08-13 09:31:33.000,280145,4.70001,-74.19634,0,0,Colombia,Excesos de velocidad
10340404,Evento,59159876,2020-08-13 08:56:56.000,280142,4.59023,-74.19809000000002,0,0,Colombia,Excesos de velocidad
10340405,Evento,59158404,2020-08-13 08:51:34.000,280142,4.5972300000000015,-74.17608,0,0,Colombia,Excesos de velocidad
10340406,Evento,59161882,2020-08-13 09:02:33.000,280142,4.59216,-74.19139,0,0,Colombia,Excesos de velocidad
10340407,Evento,59173003,2020-08-13 09:40:26.000,280142,4.59342,-74.19015999999998,0,0,Colombia,Excesos de velocidad
10340408,Evento,59168873,2020-08-13 09:26:10.000,280141,4.65534,-74.13748000000002,0,0,Colombia,Excesos de velocidad
10340409,Evento,59171539,2020-08-13 09:35:36.000,280141,4.65647,-74.13853,0,0,Colombia,Excesos de velocidad
10340410,Evento,59162655,2020-08-13 09:06:04.000,280141,4.6517800000000005,-74.13880999999998,0,0,Colombia,Excesos de velocidad
10340411,Evento,59167011,2020-08-13 09:20:34.000,280141,4.65531,-74.13747,0,0,Colombia,Excesos de velocidad
10340412,Evento,59164161,2020-08-13 09:11:26.000,280141,4.653569999999998,-74.13767,0,0,Colombia,Excesos de velocidad
10340413,Evento,59173087,2020-08-13 09:40:54.000,280141,4.66756,-74.14065,0,0,Colombia,Excesos de velocidad
10340414,Evento,59164810,2020-08-13 09:12:50.000,280136,8.107669999999999,-72.80819,0,0,Colombia,Excesos de velocidad
10340415,Evento,59157646,2020-08-13 08:47:45.000,280136,8.14137,-72.72489,0,0,Colombia,Excesos de velocidad
10340416,Evento,59160180,2020-08-13 08:57:54.000,280136,8.10525,-72.78359,0,0,Colombia,Excesos de velocidad
10340417,Evento,59163980,2020-08-13 09:10:40.000,280120,10.31264,-74.04915,0,0,Colombia,Excesos de velocidad
10340418,Evento,59161732,2020-08-13 09:02:12.000,280120,10.36988,-74.09187,0,0,Colombia,Excesos de velocidad
10340419,Evento,59172670,2020-08-13 09:39:33.000,280120,10.04475,-73.91776,0,0,Colombia,Excesos de velocidad
10340420,Evento,59171229,2020-08-13 09:33:40.000,280120,10.10463,-73.94024,0,0,Colombia,Excesos de velocidad
10340421,Evento,59157107,2020-08-13 08:45:46.000,280120,10.50103,-74.16091999999998,0,0,Colombia,Excesos de velocidad
10340422,Evento,59167486,2020-08-13 09:21:33.000,280120,10.203,-73.97747,0,0,Colombia,Excesos de velocidad
10340423,Evento,59159872,2020-08-13 08:56:56.000,280120,10.41884,-74.12172,0,0,Colombia,Excesos de velocidad
10340424,Evento,59158397,2020-08-13 08:51:34.000,280120,10.45984,-74.14609,0,0,Colombia,Excesos de velocidad
10340425,Evento,59165431,2020-08-13 09:15:18.000,280120,10.26095,-74.01429,0,0,Colombia,Excesos de velocidad
10340426,Evento,59169123,2020-08-13 09:26:54.000,280120,10.16493,-73.96175,0,0,Colombia,Excesos de velocidad
10340427,Evento,59169302,2020-08-13 09:27:20.000,280110,11.23106,-74.14384,0,0,Colombia,Excesos de velocidad
10340428,Evento,59162280,2020-08-13 09:04:40.000,280110,11.12529,-74.21376,0,0,Colombia,Excesos de velocidad
10340429,Evento,59167675,2020-08-13 09:22:30.000,280110,11.22513,-74.15513,0,0,Colombia,Excesos de velocidad
10340430,Evento,59158903,2020-08-13 08:53:17.000,280110,11.06305,-74.20801,0,0,Colombia,Excesos de velocidad
10340431,Evento,59165876,2020-08-13 09:17:25.000,280110,11.20715,-74.17501,0,0,Colombia,Excesos de velocidad
10340432,Evento,59163908,2020-08-13 09:10:28.000,280110,11.14369,-74.21234,0,0,Colombia,Excesos de velocidad
10340433,Evento,59160273,2020-08-13 08:58:21.000,280110,11.11456,-74.21375,0,0,Colombia,Excesos de velocidad
10340434,Evento,59158200,2020-08-13 08:50:37.000,280107,7.11487,-73.11834,0,0,Colombia,Excesos de velocidad
10340435,Evento,59159544,2020-08-13 08:55:26.000,280107,7.113180000000002,-73.1197,0,0,Colombia,Excesos de velocidad
10340436,Evento,59170211,2020-08-13 09:30:18.000,280106,11.0393,-74.20307,0,0,Colombia,Excesos de velocidad
10340437,Evento,59157637,2020-08-13 08:47:42.000,280106,10.74288,-74.10753000000003,0,0,Colombia,Excesos de velocidad
10340438,Evento,59160736,2020-08-13 08:59:18.000,280106,10.83187,-74.12125,0,0,Colombia,Excesos de velocidad
10340439,Evento,59168088,2020-08-13 09:24:00.000,280106,10.99551,-74.20911,0,0,Colombia,Excesos de velocidad
10340440,Evento,59171710,2020-08-13 09:36:02.000,280106,11.09337,-74.21395,0,0,Colombia,Excesos de velocidad
10340441,Evento,59162424,2020-08-13 09:05:03.000,280106,10.85197,-74.13768,0,0,Colombia,Excesos de velocidad
10340442,Evento,59165962,2020-08-13 09:17:40.000,280106,10.95818,-74.17213000000002,0,0,Colombia,Excesos de velocidad
10340443,Evento,59158850,2020-08-13 08:53:04.000,280106,10.78372,-74.10316999999998,0,0,Colombia,Excesos de velocidad
10340444,Evento,59164159,2020-08-13 09:11:26.000,280106,10.90377,-74.15392,0,0,Colombia,Excesos de velocidad
10340445,Evento,59171729,2020-08-13 09:36:03.000,280105,11.07432,-74.21355,0,0,Colombia,Excesos de velocidad
10340446,Evento,59165172,2020-08-13 09:14:20.000,280105,10.91389,-74.15742,0,0,Colombia,Excesos de velocidad
10340447,Evento,59166790,2020-08-13 09:19:37.000,280105,10.95534,-74.17133000000003,0,0,Colombia,Excesos de velocidad
10340448,Evento,59159545,2020-08-13 08:55:26.000,280105,10.76958,-74.10065999999998,0,0,Colombia,Excesos de velocidad
10340449,Evento,59170181,2020-08-13 09:30:14.000,280105,11.02316,-74.20825,0,0,Colombia,Excesos de velocidad
10340450,Evento,59161886,2020-08-13 09:02:33.000,280105,10.83342,-74.12177,0,0,Colombia,Excesos de velocidad
10340451,Evento,59163142,2020-08-13 09:07:34.000,280105,10.85441,-74.14026,0,0,Colombia,Excesos de velocidad
10340452,Evento,59168591,2020-08-13 09:24:58.000,280105,10.99302,-74.20614,0,0,Colombia,Excesos de velocidad
10340453,Evento,59173292,2020-08-13 09:42:24.000,280105,11.12302,-74.21330999999998,0,0,Colombia,Excesos de velocidad
10340454,Evento,59157846,2020-08-13 08:49:39.000,280105,10.74119,-74.11601999999998,0,0,Colombia,Excesos de velocidad
10340455,Evento,59165632,2020-08-13 09:16:16.000,280094,11.00547,-74.24491,0,0,Colombia,Excesos de velocidad
10340456,Evento,59164232,2020-08-13 09:11:36.000,280094,11.00016,-74.26931,0,0,Colombia,Excesos de velocidad
10340457,Evento,59162473,2020-08-13 09:05:07.000,280094,10.97978,-74.31595,0,0,Colombia,Excesos de velocidad
10340458,Evento,59173013,2020-08-13 09:40:27.000,280094,10.86739,-74.14650999999998,0,0,Colombia,Excesos de velocidad
10340459,Evento,59167571,2020-08-13 09:22:04.000,280094,11.00389,-74.21911999999998,0,0,Colombia,Excesos de velocidad
10340460,Evento,59158398,2020-08-13 08:51:34.000,280094,10.97133,-74.44364,0,0,Colombia,Excesos de velocidad
10340461,Evento,59169806,2020-08-13 09:29:17.000,280094,10.96109,-74.17434,0,0,Colombia,Excesos de velocidad
10340462,Evento,59171348,2020-08-13 09:34:38.000,280094,10.9092,-74.15548000000003,0,0,Colombia,Excesos de velocidad
10340463,Evento,59160183,2020-08-13 08:57:54.000,280094,10.97125,-74.38016,0,0,Colombia,Excesos de velocidad
10340464,Evento,59158856,2020-08-13 08:53:04.000,280076,4.57616,-74.12256,0,0,Colombia,Excesos de velocidad
10340465,Evento,59165455,2020-08-13 09:15:19.000,280074,10.97061,-74.36791,0,0,Colombia,Excesos de velocidad
10340466,Evento,59159663,2020-08-13 08:55:58.000,280074,10.99808,-74.58592,0,0,Colombia,Excesos de velocidad
10340467,Evento,59163311,2020-08-13 09:08:37.000,280074,10.97345,-74.45774,0,0,Colombia,Excesos de velocidad
10340468,Evento,59167468,2020-08-13 09:21:29.000,280074,10.97945,-74.31746,0,0,Colombia,Excesos de velocidad
10340469,Evento,59161466,2020-08-13 09:01:47.000,280074,10.9916,-74.544,0,0,Colombia,Excesos de velocidad
10340470,Evento,59172174,2020-08-13 09:37:52.000,280074,10.99806,-74.21191999999998,0,0,Colombia,Excesos de velocidad
10340471,Evento,59168838,2020-08-13 09:25:57.000,280074,10.99769,-74.27274,0,0,Colombia,Excesos de velocidad
10340472,Evento,59158029,2020-08-13 08:50:10.000,280074,11.01056,-74.64702,0,0,Colombia,Excesos de velocidad
10340473,Evento,59170658,2020-08-13 09:31:33.000,280074,11.00645,-74.25152,0,0,Colombia,Excesos de velocidad
10340474,Evento,59157584,2020-08-13 08:47:17.000,280072,6.32806,-75.51454,0,0,Colombia,Excesos de velocidad
10340475,Evento,59163288,2020-08-13 09:08:32.000,280072,6.16438,-75.61173000000002,0,0,Colombia,Excesos de velocidad
10340476,Evento,59166924,2020-08-13 09:20:10.000,280072,6.10963,-75.63377,0,0,Colombia,Excesos de velocidad
10340477,Evento,59161249,2020-08-13 09:01:15.000,280072,6.19091,-75.5831,0,0,Colombia,Excesos de velocidad
10340478,Evento,59171718,2020-08-13 09:36:02.000,280072,6.04944,-75.62909,0,0,Colombia,Excesos de velocidad
10340479,Evento,59173440,2020-08-13 09:42:49.000,280072,6.02905,-75.62189000000002,0,0,Colombia,Excesos de velocidad
10340480,Evento,59161455,2020-08-13 09:01:46.000,280069,5.13903,-73.90003,0,0,Colombia,Excesos de velocidad
10340481,Evento,59174015,2020-08-13 09:44:20.000,280069,5.13866,-73.90019000000002,0,0,Colombia,Excesos de velocidad
10340482,Evento,59157591,2020-08-13 08:47:17.000,280064,8.970989999999997,-73.62759,0,0,Colombia,Excesos de velocidad
10340483,Evento,59173431,2020-08-13 09:42:49.000,280064,8.663780000000001,-73.65194,0,0,Colombia,Excesos de velocidad
10340484,Evento,59167460,2020-08-13 09:21:29.000,280064,8.84658,-73.67267,0,0,Colombia,Excesos de velocidad
10340485,Evento,59165445,2020-08-13 09:15:18.000,280064,8.88053,-73.65996,0,0,Colombia,Excesos de velocidad
10340486,Evento,59163762,2020-08-13 09:09:56.000,280064,8.93546,-73.63509,0,0,Colombia,Excesos de velocidad
10340487,Evento,59158959,2020-08-13 08:53:30.000,280064,8.94785,-73.62886999999998,0,0,Colombia,Excesos de velocidad
10340488,Evento,59162435,2020-08-13 09:05:04.000,280064,8.93703,-73.63428,0,0,Colombia,Excesos de velocidad
10340489,Evento,59169127,2020-08-13 09:26:56.000,280064,8.796619999999997,-73.68111999999998,0,0,Colombia,Excesos de velocidad
10340490,Evento,59160808,2020-08-13 08:59:26.000,280064,8.94128,-73.63176,0,0,Colombia,Excesos de velocidad
10340491,Evento,59170649,2020-08-13 09:31:33.000,280064,8.7293,-73.67569,0,0,Colombia,Excesos de velocidad
10340492,Evento,59171893,2020-08-13 09:36:35.000,280064,8.687489999999999,-73.66253,0,0,Colombia,Excesos de velocidad
10340493,Evento,59161981,2020-08-13 09:03:10.000,280059,3.51395,-76.39432,0,0,Colombia,Excesos de velocidad
10340494,Evento,59157100,2020-08-13 08:45:46.000,280059,3.54596,-76.49255,0,0,Colombia,Excesos de velocidad
10340495,Evento,59165173,2020-08-13 09:14:20.000,280059,3.51826,-76.33808,0,0,Colombia,Excesos de velocidad
10340496,Evento,59160174,2020-08-13 08:57:54.000,280059,3.5489300000000004,-76.41785,0,0,Colombia,Excesos de velocidad
10340497,Evento,59158416,2020-08-13 08:51:34.000,280059,3.54626,-76.49261,0,0,Colombia,Excesos de velocidad
10340498,Evento,59172730,2020-08-13 09:39:45.000,280059,3.5177400000000003,-76.33845,0,0,Colombia,Excesos de velocidad
10340499,Evento,59162285,2020-08-13 09:04:40.000,280057,7.938280000000002,-76.62236999999998,0,0,Colombia,Excesos de velocidad
10340500,Evento,59165770,2020-08-13 09:16:45.000,280057,8.029069999999999,-76.64761,0,0,Colombia,Excesos de velocidad
10340501,Evento,59160461,2020-08-13 08:58:53.000,280057,7.9334,-76.62165999999998,0,0,Colombia,Excesos de velocidad
10340502,Evento,59168092,2020-08-13 09:24:00.000,280057,8.078339999999999,-76.67593000000002,0,0,Colombia,Excesos de velocidad
10340503,Evento,59170217,2020-08-13 09:30:19.000,280057,8.09753,-76.71819,0,0,Colombia,Excesos de velocidad
10340504,Evento,59157639,2020-08-13 08:47:42.000,280057,7.93296,-76.62159,0,0,Colombia,Excesos de velocidad
10340505,Evento,59158927,2020-08-13 08:53:20.000,280057,7.9338,-76.62175,0,0,Colombia,Excesos de velocidad
10340506,Evento,59172150,2020-08-13 09:37:44.000,280057,8.104569999999999,-76.73161999999998,0,0,Colombia,Excesos de velocidad
10340507,Evento,59174013,2020-08-13 09:44:20.000,280057,8.12507,-76.69394,0,0,Colombia,Excesos de velocidad
10340508,Evento,59160271,2020-08-13 08:58:21.000,280048,6.588660000000001,-73.09536,0,0,Colombia,Excesos de velocidad
10340509,Evento,59171224,2020-08-13 09:33:40.000,280048,6.69079,-73.02944000000002,0,0,Colombia,Excesos de velocidad
10340510,Evento,59167278,2020-08-13 09:21:06.000,280048,6.6631100000000005,-73.04754,0,0,Colombia,Excesos de velocidad
10340511,Evento,59158420,2020-08-13 08:51:34.000,280048,6.57268,-73.10803,0,0,Colombia,Excesos de velocidad
10340512,Evento,59165301,2020-08-13 09:14:46.000,280048,6.64385,-73.05988,0,0,Colombia,Excesos de velocidad
10340513,Evento,59173023,2020-08-13 09:40:28.000,280048,6.69181,-73.02328,0,0,Colombia,Excesos de velocidad
10340514,Evento,59169115,2020-08-13 09:26:54.000,280048,6.677110000000001,-73.03928,0,0,Colombia,Excesos de velocidad
10340515,Evento,59161986,2020-08-13 09:03:10.000,280048,6.60372,-73.08622,0,0,Colombia,Excesos de velocidad
10340516,Evento,59163629,2020-08-13 09:09:30.000,280048,6.624910000000002,-73.07472,0,0,Colombia,Excesos de velocidad
10340517,Evento,59162443,2020-08-13 09:05:04.000,280031,3.8583,-77.00101,0,0,Colombia,Excesos de velocidad
10340518,Evento,59170929,2020-08-13 09:32:43.000,280027,7.0167,-73.81267,0,0,Colombia,Excesos de velocidad
10340519,Evento,59172217,2020-08-13 09:37:59.000,280027,7.04225,-73.82746999999998,0,0,Colombia,Excesos de velocidad
10340520,Evento,59174008,2020-08-13 09:44:19.000,280027,7.04748,-73.80403000000003,0,0,Colombia,Excesos de velocidad
10340521,Evento,59157616,2020-08-13 08:47:42.000,280023,3.88489,-76.99213,0,0,Colombia,Excesos de velocidad
10340522,Evento,59166565,2020-08-13 09:18:53.000,280020,10.02628,-73.91034,0,0,Colombia,Excesos de velocidad
10340523,Evento,59158395,2020-08-13 08:51:34.000,280020,10.24581,-74.00369,0,0,Colombia,Excesos de velocidad
10340524,Evento,59168435,2020-08-13 09:24:28.000,280020,9.97883,-73.89009,0,0,Colombia,Excesos de velocidad
10340525,Evento,59170175,2020-08-13 09:30:14.000,280020,9.95596,-73.87508000000003,0,0,Colombia,Excesos de velocidad
10340526,Evento,59164798,2020-08-13 09:12:50.000,280020,10.06217,-73.92441,0,0,Colombia,Excesos de velocidad
10340527,Evento,59161880,2020-08-13 09:02:33.000,280020,10.16088,-73.96009000000002,0,0,Colombia,Excesos de velocidad
10340528,Evento,59172069,2020-08-13 09:37:24.000,280020,9.9069,-73.84289,0,0,Colombia,Excesos de velocidad
10340529,Evento,59163119,2020-08-13 09:07:34.000,280020,10.12387,-73.94552,0,0,Colombia,Excesos de velocidad
10340530,Evento,59173289,2020-08-13 09:42:24.000,280020,9.90485,-73.8417,0,0,Colombia,Excesos de velocidad
10340531,Evento,59157336,2020-08-13 08:46:18.000,280020,10.28101,-74.02785,0,0,Colombia,Excesos de velocidad
10340532,Evento,59159867,2020-08-13 08:56:56.000,280020,10.20186,-73.97700999999998,0,0,Colombia,Excesos de velocidad
10340533,Evento,59172186,2020-08-13 09:37:54.000,280020,9.9069,-73.84289,0,0,Colombia,Excesos de velocidad
10340534,Evento,59170225,2020-08-13 09:30:20.000,280016,7.370310000000001,-73.17621,0,0,Colombia,Excesos de velocidad
10340535,Evento,59172715,2020-08-13 09:39:43.000,280016,7.4114,-73.18554,0,0,Colombia,Excesos de velocidad
10340536,Evento,59167669,2020-08-13 09:22:30.000,280016,7.34237,-73.1708,0,0,Colombia,Excesos de velocidad
